Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK
8,530504,ต.สองห้อง,Song Hong,5305,อ.ฟากท่า,Fak Tha District,53,จ.อุตรดิตถ์,Auttaradit,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530701,ต.ในเมือง,Nai Mueang,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530702,ต.บ้านดารา,Ban Dara,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530703,ต.ไร่อ้อย,Rai Oi,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530704,ต.ท่าสัก,Tha Sak,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530705,ต.คอรุม,Kho Rum,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530706,ต.บ้านหม้อ,Ban Mo,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง
8,530707,ต.ท่ามะเฟือง,Tha Mafueang,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530708,ต.บ้านโคน,Ban Khon,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง
8,530709,ต.พญาแมน,Phaya Maen,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530710,ต.นาอิน,Na In,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,9,9-17 ครั้งในรอบ 17 ปี,เสี่ยงสูง
8,530711,ต.นายาง,Na Yang,5307,อ.พิชัย,Phichai District,53,จ.อุตรดิตถ์,Auttaradit,8,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530801,ต.ศรีพนมมาศ,Si Phanom Mat,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530802,ต.แม่พูล,Mae Phun,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530804,ต.ฝายหลวง,Fai Luang,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530805,ต.ชัยจุมพล,Chai Chumphon,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530806,ต.ไผ่ล้อม,Phai Lom,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530807,ต.ทุ่งยั้ง,Thung Yang,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,7,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530808,ต.ด่านแม่คำมัน,Dan Mae Kham Man,5308,อ.ลับแล,Laplae District,53,จ.อุตรดิตถ์,Auttaradit,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530901,ต.ผักขวง,Phak Khuang,5309,อ.ทองแสนขัน,Thong Saen Khan District,53,จ.อุตรดิตถ์,Auttaradit,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530902,ต.บ่อทอง,Bo Thong,5309,อ.ทองแสนขัน,Thong Saen Khan District,53,จ.อุตรดิตถ์,Auttaradit,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,530903,ต.ป่าคาย,Pa Khai,5309,อ.ทองแสนขัน,Thong Saen Khan District,53,จ.อุตรดิตถ์,Auttaradit,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,530904,ต.น้ำพี้,Namphi,5309,อ.ทองแสนขัน,Thong Saen Khan District,53,จ.อุตรดิตถ์,Auttaradit,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540101,ต.ในเวียง,Nai Wiang,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540102,ต.นาจักร,Na Chak,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540103,ต.น้ำชำ,Nam Cham,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540104,ต.ป่าแดง,Pa Daeng,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540105,ต.ทุ่งโฮ้ง,Thung Hong,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540106,ต.เหมืองหม้อ,Mueang Mo,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540107,ต.วังธง,Wang Thong,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540108,ต.แม่หล่าย,Mae Lai,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540109,ต.ห้วยม้า,Huai Ma,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540110,ต.ป่าแมต,Pa Maet,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540111,ต.บ้านถิ่น,Ban Thin,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540112,ต.สวนเขื่อน,Suan Khuean,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540113,ต.วังหงส์,Wang Hong,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540114,ต.แม่คำมี,Mae Kham Mi,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540115,ต.ทุ่งกวาว,Thung Kwao,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540116,ต.ท่าข้าม,Tha Kham,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540117,ต.แม่ยม,Mae Yom,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540118,ต.ช่อแฮ,Cho Hae,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540119,ต.ร่องฟอง,Rong Fong,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540120,ต.กาญจนา,Kanchana,5401,อ.เมืองแพร่,Mueang Phrae District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540201,ต.ร้องกวาง,Rong Kwang,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540204,ต.ร้องเข็ม,Rong Khem,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540205,ต.น้ำเลา,Nam Lao,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540206,ต.บ้านเวียง,Ban Wiang,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540207,ต.ทุ่งศรี,Thung Si,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540208,ต.แม่ยางตาล,Mae Yang Tan,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540209,ต.แม่ยางฮ่อ,Mae Yang Ho,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540214,ต.แม่ทราย,Mae Sai,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540215,ต.แม่ยางร้อง,Mae Yang Rong,5402,อ.ร้องกวาง,Rong Kwang District,54,จ.แพร่,Phrae,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540301,ต.ห้วยอ้อ,Huai O,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540302,ต.บ้านปิน,Ban Pin,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540305,ต.ปากกาง,Pak Kang,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540306,ต.หัวทุ่ง,Hua Thung,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540307,ต.ทุ่งแล้ง,Thung Laeng,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540308,ต.บ่อเหล็กลอง,Bo Lek Long,5403,อ.ลอง,Long District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540401,ต.สูงเม่น,Sung Men,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540402,ต.น้ำชำ,Nam Cham,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540403,ต.หัวฝาย,Hua Fai,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540404,ต.ดอนมูล,Don Mun,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540405,ต.บ้านเหล่า,Ban Lao,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540406,ต.บ้านกวาง,Ban Kwang,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540407,ต.บ้านปง,Ban Pong,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540408,ต.บ้านกาศ,Ban Kat,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540409,ต.ร่องกาศ,Rong Kat,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540410,ต.สบสาย,Sop Sai,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540411,ต.เวียงทอง,Wiang Thong,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540412,ต.พระหลวง,Phra Luang,5404,อ.สูงเม่น,Sung Men District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540501,ต.เด่นชัย,Den Chai,5405,อ.เด่นชัย,Den Chai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540502,ต.แม่จั๊วะ,Mae Chua,5405,อ.เด่นชัย,Den Chai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540503,ต.ไทรย้อย,Sai Yoi,5405,อ.เด่นชัย,Den Chai District,54,จ.แพร่,Phrae,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540505,ต.ปงป่าหวาย,Pong Pa Wai,5405,อ.เด่นชัย,Den Chai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540601,ต.บ้านหนุน,Ban Nun,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540602,ต.บ้านกลาง,Ban Klang,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540603,ต.ห้วยหม้าย,Huai Mai,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540604,ต.เตาปูน,Tao Pun,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540605,ต.หัวเมือง,Hua Mueang,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540607,ต.แดนชุมพล,Daen Chumphon,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540608,ต.ทุ่งน้าว,Thung Nao,5406,อ.สอง,Song District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540701,ต.วังชิ้น,Wang Chin,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540702,ต.สรอย,Soi,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540703,ต.แม่ป้าก,Mae Pak,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540704,ต.นาพูน,Na Phun,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540705,ต.แม่พุง,Mae Phung,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540706,ต.ป่าสัก,Pa Sak,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540707,ต.แม่เกิ๋ง,Mae Koeng,5407,อ.วังชิ้น,Wang Chin District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540801,ต.แม่คำมี,Mae Kham Mi,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540802,ต.หนองม่วงไข่,Nong Muang Khai,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540803,ต.น้ำรัด,Nam Rat,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540804,ต.วังหลวง,Wang Luang,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,540805,ต.ตำหนักธรรม,Tamnak Tham,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,540806,ต.ทุ่งแค้ว,Thung Khaeo,5408,อ.หนองม่วงไข่,Nong Muang Khai District,54,จ.แพร่,Phrae,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550101,ต.ในเวียง,Nai Wiang,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550102,ต.บ่อ,Bo,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550103,ต.ผาสิงห์,Pha Sing,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550104,ต.ไชยสถาน,Chaiya Sathan,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550108,ต.ดู่ใต้,Du Tai,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550109,ต.กองควาย,Kong Khwai,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550116,ต.บ่อสวก,Suak,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550117,ต.สะเนียน,Sanian,5501,อ.เมืองน่าน,Mueang Nan District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550202,ต.หนองแดง,Nong Daeng,5502,อ.แม่จริม,Mae Charim District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550203,ต.หมอเมือง,Mo Mueang,5502,อ.แม่จริม,Mae Charim District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550301,ต.บ้านฟ้า,Ban Fa,5503,อ.บ้านหลวง,Ban Luang District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550302,ต.ป่าคาหลวง,Pa Kha Luang,5503,อ.บ้านหลวง,Ban Luang District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550303,ต.สวด,Suat,5503,อ.บ้านหลวง,Ban Luang District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550304,ต.บ้านพี้,Ban Phi,5503,อ.บ้านหลวง,Ban Luang District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550401,ต.นาน้อย,Na Noi,5504,อ.นาน้อย,Na Noi District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550402,ต.เชียงของ,Chiang Khong,5504,อ.นาน้อย,Na Noi District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550403,ต.ศรีษะเกษ,Sisa Ket,5504,อ.นาน้อย,Na Noi District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550404,ต.สถาน,Sathan,5504,อ.นาน้อย,Na Noi District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550501,ต.ปัว,Pua,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550502,ต.แงง,Ngaeng,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550503,ต.สถาน,Sathan,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550504,ต.ศิลาแลง,Sila Laeng,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550505,ต.ศิลาเพชร,Sila Phet,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550506,ต.อวน,Ouan,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550509,ต.ไชยวัฒนา,Chai Watthana,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550510,ต.เจดีย์ชัย,Chedi Chai,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550514,ต.วรนคร,Wara Nakhon,5505,อ.ปัว,Pua District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550601,ต.ริม,Rim,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550602,ต.ป่าคา,Pa Kha,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550603,ต.ผาตอ,Pha To,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550604,ต.ยม,Yom,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550605,ต.ตาลชุม,Tan Chum,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550606,ต.ศรีภูมิ,Si Phum,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550607,ต.จอมพระ,Chom Phra,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550608,ต.แสนทอง,Saen Thong,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550609,ต.ท่าวังผา,Tha Wang Pha,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,3,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550610,ต.ผาทอง,Pha Thong,5506,อ.ท่าวังผา,Tha Wang Pha District,55,จ.น่าน,Nan,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550701,ต.กลางเวียง,Klang Wiang,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550702,ต.ขึ่ง,Khueng,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550703,ต.ไหล่น่าน,Lai Nan,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550704,ต.ตาลชุม,Tan Chum,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550705,ต.นาเหลือง,Na Lueang,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550706,ต.ส้าน,San,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,6,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550708,ต.น้ำปั้ว,Nam Pua,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550710,ต.ปงสนุก,Pong Sanuk,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550711,ต.อ่ายนาไลย,I Na Lai,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,4,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
8,550715,ต.จอมจันทร์,Chom Chan,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,2,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ
8,550716,ต.แม่สา,Mae Sa,5507,อ.เวียงสา,Wiang Sa District,55,จ.น่าน,Nan,5,4-8 ครั้งในรอบ 17 ปี,เสี่ยงปานกลาง
